transaction_id,account_id,transaction_type,amount,transaction_date
TRX0002685,ACC0000914,Transfer,2154.34,2019-08-10
TRX0002686,ACC0002127,Payment,39267.12,2018-02-20
TRX0002687,ACC0002081,Payment,7614.27,2021-06-29
TRX0002688,ACC0002597,Payment,5974.34,2019-06-22
TRX0002689,ACC0001469,Transfer,35034.4,2024-12-15
TRX0002690,ACC0001261,Withdrawal,36236.53,2018-03-06
TRX0002691,ACC0001947,Deposit,7969.37,2024-08-01
TRX0002692,ACC0001484,Payment,23355.21,2019-12-07
TRX0002693,ACC0000922,Transfer,29391.44,2020-08-02
TRX0002694,ACC0001235,Withdrawal,33391.21,2024-01-20
TRX0002695,ACC0002989,Payment,38429.93,2020-03-08
TRX0002696,ACC0001373,Payment,4916.94,2023-08-11
TRX0002697,ACC0001189,Deposit,26235.95,2024-07-29
TRX0002698,ACC0001853,Deposit,1285.92,2023-01-26
TRX0002699,ACC0002214,Payment,39089.97,2018-12-03
TRX0002700,ACC0000302,Withdrawal,5078.18,2022-09-12
TRX0002701,ACC0001188,Payment,6067.18,2024-05-21
TRX0002702,ACC0001766,Withdrawal,14553.28,2021-08-31
TRX0002703,ACC0001961,Deposit,33482.13,2023-03-23
TRX0002704,ACC0001734,Deposit,27571.18,2019-02-18
TRX0002705,ACC0002406,Payment,25760.41,2018-12-28
TRX0002706,ACC0002723,Payment,6755.03,2018-08-07
TRX0002707,ACC0000335,Payment,25357.65,2023-05-27
TRX0002708,ACC0002632,Transfer,46836.98,2022-10-13
TRX0002709,ACC0002127,Withdrawal,2068.23,2022-01-17
TRX0002710,ACC0002547,Withdrawal,42973.32,2018-11-20
TRX0002711,ACC0001481,Deposit,40056.31,2020-08-04
TRX0002712,ACC0002925,Transfer,29281.87,2021-12-16
TRX0002713,ACC0002293,Withdrawal,9652.37,2020-07-25
TRX0002714,ACC0002705,Withdrawal,26562.42,2024-02-01
TRX0002715,ACC0000619,Payment,17193.04,2024-01-30
TRX0002716,ACC0002413,Deposit,26993.14,2020-09-01
TRX0002717,ACC0002109,Withdrawal,27210.42,2023-05-01
TRX0002718,ACC0001249,Payment,42167.15,2024-02-16
TRX0002719,ACC0002057,Withdrawal,18408.8,2023-03-18
TRX0002720,ACC0001503,Deposit,3148.51,2019-09-28
TRX0002721,ACC0002088,Payment,9687.83,2019-04-08
TRX0002722,ACC0002579,Transfer,2461.62,2019-09-29
TRX0002723,ACC0002721,Payment,40266.01,2024-12-24
TRX0002724,ACC0001142,Withdrawal,26741.98,2019-08-02
TRX0002725,ACC0000872,Withdrawal,34036.49,2018-05-31
TRX0002726,ACC0002336,Payment,47318.87,2023-02-11
TRX0002727,ACC0002797,Withdrawal,43534.79,2021-12-01
TRX0002728,ACC0001954,Withdrawal,3733.23,2021-07-01
TRX0002729,ACC0000053,Payment,17459.08,2018-09-09
TRX0002730,ACC0000036,Payment,45155.82,2020-04-21
TRX0002731,ACC0001525,Withdrawal,39455.82,2018-01-11
TRX0002732,ACC0002081,Deposit,35134.95,2020-10-13
TRX0002733,ACC0001185,Transfer,212.01,2021-07-24
TRX0002734,ACC0000478,Withdrawal,37778.3,2020-03-27
TRX0002735,ACC0000311,Withdrawal,9176.26,2022-09-16
TRX0002736,ACC0001872,Deposit,24486.74,2024-11-20
TRX0002737,ACC0001190,Payment,7449.48,2018-03-20
TRX0002738,ACC0001531,Deposit,20342.73,2018-10-28
TRX0002739,ACC0002236,Transfer,28481.64,2020-12-04
TRX0002740,ACC0002345,Withdrawal,7926.83,2018-03-29
TRX0002741,ACC0000128,Payment,43468.11,2023-03-23
TRX0002742,ACC0002290,Deposit,27794.19,2021-12-29
TRX0002743,ACC0000594,Payment,20090.17,2024-03-25
TRX0002744,ACC0001867,Deposit,3169.34,2023-01-02
TRX0002745,ACC0002502,Transfer,28448.82,2019-12-03
TRX0002746,ACC0000365,Withdrawal,8119.4,2024-07-21
TRX0002747,ACC0000827,Payment,25402.26,2019-08-07
TRX0002748,ACC0000506,Withdrawal,2651.81,2023-08-03
TRX0002749,ACC0000868,Deposit,35401.5,2019-01-12
TRX0002750,ACC0002185,Payment,29820.86,2022-04-29
TRX0002751,ACC0000059,Withdrawal,358.14,2019-06-12
TRX0002752,ACC0000372,Transfer,45635.44,2019-05-20
TRX0002753,ACC0000223,Withdrawal,33795.27,2022-07-01
TRX0002754,ACC0002494,Withdrawal,20689.71,2024-09-27
TRX0002755,ACC0000082,Withdrawal,6177.51,2019-03-22
TRX0002756,ACC0001393,Deposit,31470.33,2020-08-16
TRX0002757,ACC0001300,Payment,42371.69,2024-07-08
TRX0002758,ACC0001761,Payment,47384.91,2022-10-21
TRX0002759,ACC0000613,Deposit,24055.52,2019-04-15
TRX0002760,ACC0002220,Deposit,20858.09,2020-07-27
TRX0002761,ACC0002347,Withdrawal,25367.47,2019-05-14
TRX0002762,ACC0000826,Deposit,16230.25,2018-10-18
TRX0002763,ACC0001009,Transfer,9314.88,2024-04-01
TRX0002764,ACC0001697,Withdrawal,40728.83,2024-09-01
TRX0002765,ACC0002831,Transfer,42753.34,2024-12-20
TRX0002766,ACC0002249,Withdrawal,13470.99,2020-11-02
TRX0002767,ACC0000408,Withdrawal,42650.77,2021-06-21
TRX0002768,ACC0001907,Payment,10070.98,2021-08-08
TRX0002769,ACC0000820,Payment,17772.86,2024-10-31
TRX0002770,ACC0002396,Withdrawal,46866.26,2024-06-25
TRX0002771,ACC0000575,Transfer,49012.43,2020-05-29
TRX0002772,ACC0000556,Transfer,10460.25,2021-12-09
TRX0002773,ACC0001333,Deposit,46276.97,2023-10-03
TRX0002774,ACC0000154,Transfer,33464.32,2024-04-16
TRX0002775,ACC0001495,Payment,22563.75,2019-01-20
TRX0002776,ACC0000973,Deposit,41147.21,2022-11-01
TRX0002777,ACC0002064,Withdrawal,47900.82,2019-02-02
TRX0002778,ACC0000856,Withdrawal,24460.81,2022-10-09
TRX0002779,ACC0001575,Transfer,19971.2,2018-08-03
TRX0002780,ACC0000752,Withdrawal,15945.45,2021-12-21
TRX0002781,ACC0001385,Deposit,47907.34,2020-06-06
TRX0002782,ACC0002751,Withdrawal,29857.93,2022-08-18
TRX0002783,ACC0000666,Withdrawal,27903.34,2018-10-24
TRX0002784,ACC0000366,Transfer,41451.63,2021-02-15
TRX0002785,ACC0002661,Withdrawal,49621.98,2020-06-11
TRX0002786,ACC0000244,Payment,3512.64,2018-05-07
TRX0002787,ACC0001287,Payment,48341.68,2022-09-24
TRX0002788,ACC0002770,Payment,23027.45,2021-08-04
TRX0002789,ACC0001882,Payment,44697.14,2024-04-12
TRX0002790,ACC0002764,Withdrawal,32228.71,2020-06-10
TRX0002791,ACC0000757,Transfer,48289.3,2024-07-14
TRX0002792,ACC0001989,Transfer,799.98,2020-12-25
TRX0002793,ACC0002079,Payment,17347.83,2024-01-30
TRX0002794,ACC0000646,Withdrawal,10786.61,2024-04-12
TRX0002795,ACC0001361,Deposit,11594.78,2023-02-09
TRX0002796,ACC0000102,Payment,10937.01,2018-05-12
TRX0002797,ACC0001757,Payment,23397.25,2022-07-31
TRX0002798,ACC0000160,Deposit,22690.38,2019-02-14
TRX0002799,ACC0002486,Transfer,19460.93,2020-12-17
TRX0002800,ACC0001725,Withdrawal,14896.6,2020-02-19
TRX0002801,ACC0000907,Withdrawal,43845.74,2021-01-22
TRX0002802,ACC0001267,Transfer,2540.4,2021-10-31
TRX0002803,ACC0002229,Withdrawal,3898.48,2020-05-11
TRX0002804,ACC0002902,Payment,24646.87,2022-06-15
TRX0002805,ACC0001530,Withdrawal,38686.44,2022-05-01
TRX0002806,ACC0001111,Deposit,20546.99,2022-10-15
TRX0002807,ACC0001156,Deposit,27816.37,2024-02-09
TRX0002808,ACC0000840,Withdrawal,21903.48,2024-09-30
TRX0002809,ACC0001923,Deposit,14267.69,2023-08-02
TRX0002810,ACC0002417,Deposit,7131.62,2020-06-14
TRX0002811,ACC0000657,Transfer,5796.24,2019-04-25
TRX0002812,ACC0002909,Deposit,38248.12,2022-09-12
TRX0002813,ACC0002032,Deposit,3333.69,2021-02-17
TRX0002814,ACC0002783,Withdrawal,15309.33,2020-12-03
TRX0002815,ACC0000575,Payment,37402.21,2020-02-03
TRX0002816,ACC0000127,Withdrawal,8039.86,2023-05-29
TRX0002817,ACC0000940,Payment,16380.38,2020-02-13
TRX0002818,ACC0000901,Deposit,6818.95,2018-06-24
TRX0002819,ACC0001839,Withdrawal,41913.72,2021-08-18
TRX0002820,ACC0000012,Transfer,42311.8,2022-11-05
TRX0002821,ACC0002569,Payment,5680.02,2022-11-26
TRX0002822,ACC0000913,Transfer,45044.99,2019-01-05
TRX0002823,ACC0000445,Withdrawal,14392.9,2024-04-26
TRX0002824,ACC0000072,Withdrawal,10273.96,2023-09-21
TRX0002825,ACC0002261,Withdrawal,37640.1,2020-04-21
TRX0002826,ACC0002092,Withdrawal,37926.17,2020-08-07
TRX0002827,ACC0000583,Payment,41460.61,2018-09-18
TRX0002828,ACC0001870,Transfer,23451.5,2018-09-29
TRX0002829,ACC0002752,Withdrawal,15019.18,2024-01-17
TRX0002830,ACC0002527,Deposit,7579.42,2022-03-25
TRX0002831,ACC0001609,Deposit,14462.03,2023-07-17
TRX0002832,ACC0000874,Deposit,12834.18,2019-02-23
TRX0002833,ACC0002740,Withdrawal,15152.92,2018-01-04
TRX0002834,ACC0002039,Withdrawal,23669.32,2021-07-28
TRX0002835,ACC0001587,Withdrawal,45074.14,2024-08-22
TRX0002836,ACC0001903,Payment,43303.46,2018-08-18
TRX0002837,ACC0001152,Transfer,25450.56,2019-09-06
TRX0002838,ACC0001477,Withdrawal,19047.21,2022-04-27
TRX0002839,ACC0000453,Transfer,41967.49,2020-03-30
TRX0002840,ACC0002524,Deposit,35286.54,2020-07-31
TRX0002841,ACC0000623,Payment,33470.03,2024-11-19
TRX0002842,ACC0001994,Payment,43935.76,2021-03-10
TRX0002843,ACC0002600,Payment,45458.15,2023-06-11
TRX0002844,ACC0000492,Payment,49763.11,2022-06-29
TRX0002845,ACC0000645,Payment,21831.38,2020-01-03
TRX0002846,ACC0000390,Deposit,25582.81,2022-07-23
TRX0002847,ACC0001152,Payment,7385.2,2020-10-16
TRX0002848,ACC0002221,Transfer,26573.04,2022-01-14
TRX0002849,ACC0000049,Transfer,26777.93,2020-04-19
TRX0002850,ACC0002506,Deposit,3712.03,2019-06-05
TRX0002851,ACC0000369,Deposit,12727.17,2023-10-07
TRX0002852,ACC0000043,Payment,30264.05,2018-11-29
TRX0002853,ACC0001387,Payment,15611.31,2022-10-31
TRX0002854,ACC0000748,Deposit,23787.13,2022-12-06
TRX0002855,ACC0000375,Deposit,12757.05,2023-05-22
TRX0002856,ACC0001298,Transfer,11404.98,2021-06-04
TRX0002857,ACC0001291,Deposit,6335.13,2020-01-13
TRX0002858,ACC0002726,Payment,40087.14,2020-04-01
TRX0002859,ACC0000243,Transfer,11756.53,2022-11-02
TRX0002860,ACC0000715,Deposit,10869.56,2024-07-04
TRX0002861,ACC0001102,Payment,5248.06,2018-07-11
TRX0002862,ACC0002364,Payment,35500.31,2021-07-23
TRX0002863,ACC0000921,Deposit,21810.42,2018-02-15
TRX0002864,ACC0000994,Transfer,10355.63,2021-05-29
TRX0002865,ACC0000519,Deposit,32804.05,2018-05-17
TRX0002866,ACC0000866,Withdrawal,7261.81,2024-10-07
TRX0002867,ACC0000479,Payment,16844.98,2021-06-24
TRX0002868,ACC0002912,Deposit,18859.16,2022-07-16
TRX0002869,ACC0001010,Withdrawal,1631.43,2023-05-12
TRX0002870,ACC0000002,Deposit,14905.52,2021-03-17
TRX0002871,ACC0002028,Payment,36654.41,2022-02-28
TRX0002872,ACC0000506,Transfer,18188.72,2021-11-03
TRX0002873,ACC0001513,Withdrawal,5548.51,2024-02-20
TRX0002874,ACC0000420,Transfer,41299.65,2023-03-11
TRX0002875,ACC0001545,Payment,30950.95,2018-03-18
TRX0002876,ACC0000425,Transfer,41201.78,2023-04-27
TRX0002877,ACC0002221,Deposit,43431.92,2018-08-28
TRX0002878,ACC0000363,Withdrawal,41869.33,2023-10-14
TRX0002879,ACC0000364,Withdrawal,35640.41,2019-03-19
TRX0002880,ACC0002298,Deposit,39995.98,2023-09-30
TRX0002881,ACC0001349,Deposit,382.48,2019-01-24
TRX0002882,ACC0000429,Withdrawal,47195.72,2019-04-19
TRX0002883,ACC0001559,Deposit,5653.49,2024-04-22
TRX0002884,ACC0000167,Transfer,3308.34,2019-03-05
TRX0002885,ACC0002573,Deposit,18364.17,2019-06-07
TRX0002886,ACC0002846,Withdrawal,33011.83,2020-06-27
TRX0002887,ACC0002266,Payment,19256.14,2019-05-29
TRX0002888,ACC0000303,Transfer,30026.91,2022-09-19
TRX0002889,ACC0001537,Deposit,26881.6,2022-07-01
TRX0002890,ACC0002994,Payment,25981.62,2022-03-23
TRX0002891,ACC0002744,Transfer,39390.76,2021-07-09
TRX0002892,ACC0002310,Withdrawal,15854.41,2023-10-28
TRX0002893,ACC0001980,Transfer,9551.72,2023-06-07
TRX0002894,ACC0000468,Payment,2024.42,2020-03-05
TRX0002895,ACC0000386,Transfer,31953.15,2020-04-01
TRX0002896,ACC0001164,Payment,25313.02,2018-10-15
TRX0002897,ACC0001052,Payment,42383.93,2018-11-25
TRX0002898,ACC0000567,Payment,12326.93,2021-01-03
TRX0002899,ACC0002965,Withdrawal,22697.29,2022-09-18
TRX0002900,ACC0002879,Payment,19236.55,2018-12-17
TRX0002901,ACC0000652,Withdrawal,23385.86,2020-12-12
TRX0002902,ACC0000475,Deposit,27137.75,2021-01-23
TRX0002903,ACC0002527,Deposit,6794.05,2021-04-07
TRX0002904,ACC0000576,Transfer,23625.38,2018-08-28
TRX0002905,ACC0001261,Payment,39261.69,2018-02-26
TRX0002906,ACC0001764,Payment,19818.92,2021-06-17
TRX0002907,ACC0002592,Deposit,25556.87,2020-09-20
TRX0002908,ACC0002333,Transfer,1195.59,2018-08-28
TRX0002909,ACC0001443,Withdrawal,6259.39,2021-06-02
TRX0002910,ACC0002836,Deposit,20305.05,2019-09-11
TRX0002911,ACC0002170,Payment,26963.46,2020-07-25
TRX0002912,ACC0002940,Deposit,8672.04,2022-07-24
TRX0002913,ACC0000883,Withdrawal,21068.24,2022-09-11
TRX0002914,ACC0000980,Withdrawal,35145.23,2019-02-18
TRX0002915,ACC0000614,Withdrawal,37503.12,2023-07-09
TRX0002916,ACC0001789,Withdrawal,24954.17,2023-05-01
TRX0002917,ACC0001866,Withdrawal,45823.5,2023-03-24
TRX0002918,ACC0000773,Payment,43366.09,2022-11-24
TRX0002919,ACC0002418,Payment,37688.32,2023-10-16
TRX0002920,ACC0002839,Transfer,4143.22,2024-10-17
TRX0002921,ACC0002463,Payment,26522.27,2018-03-10
TRX0002922,ACC0002048,Payment,30498.3,2023-02-28
TRX0002923,ACC0000267,Payment,44023.59,2023-02-09
TRX0002924,ACC0002804,Deposit,21310.69,2019-04-07
TRX0002925,ACC0000593,Payment,36887.29,2020-06-19
TRX0002926,ACC0001404,Withdrawal,14749.83,2020-03-05
TRX0002927,ACC0002675,Transfer,27617.38,2019-08-08
TRX0002928,ACC0001031,Payment,28112.3,2018-04-15
TRX0002929,ACC0001675,Withdrawal,2382.02,2019-09-22
TRX0002930,ACC0002795,Payment,32860.0,2023-10-11
TRX0002931,ACC0001421,Payment,6988.19,2019-03-08
TRX0002932,ACC0000898,Transfer,14412.7,2021-01-20
TRX0002933,ACC0002143,Transfer,12331.9,2023-12-29
TRX0002934,ACC0001976,Payment,37399.16,2020-01-08
TRX0002935,ACC0001356,Transfer,23834.36,2020-01-12
TRX0002936,ACC0002735,Withdrawal,12249.91,2021-05-31
TRX0002937,ACC0001731,Withdrawal,34227.71,2024-09-10
TRX0002938,ACC0001304,Payment,43530.48,2020-04-06
TRX0002939,ACC0002908,Payment,14163.44,2023-10-07
TRX0002940,ACC0001975,Payment,27598.12,2021-11-04
TRX0002941,ACC0001275,Payment,10924.5,2023-07-29
TRX0002942,ACC0002150,Payment,5230.8,2018-09-06
TRX0002943,ACC0002978,Payment,8833.37,2018-12-27
TRX0002944,ACC0001507,Deposit,1515.53,2019-04-22
TRX0002945,ACC0002896,Withdrawal,16976.48,2022-03-23
TRX0002946,ACC0001205,Payment,46123.91,2022-08-24
TRX0002947,ACC0001108,Transfer,1635.0,2021-12-18
TRX0002948,ACC0000485,Transfer,46730.11,2020-03-02
TRX0002949,ACC0001447,Withdrawal,48751.88,2019-08-13
TRX0002950,ACC0000664,Transfer,34310.5,2022-01-18
TRX0002951,ACC0001675,Deposit,41702.97,2023-06-26
TRX0002952,ACC0002830,Withdrawal,38827.58,2019-01-06
TRX0002953,ACC0000598,Payment,5399.59,2024-03-12
TRX0002954,ACC0000118,Withdrawal,20556.08,2021-10-09
TRX0002955,ACC0002038,Withdrawal,2112.66,2020-03-04
TRX0002956,ACC0001805,Withdrawal,31670.21,2024-02-15
TRX0002957,ACC0001112,Deposit,8376.73,2024-10-08
TRX0002958,ACC0002610,Transfer,10587.71,2024-08-16
TRX0002959,ACC0000303,Payment,40530.37,2022-08-21
TRX0002960,ACC0001020,Transfer,4782.96,2024-09-19
TRX0002961,ACC0001520,Withdrawal,34327.73,2020-03-29
TRX0002962,ACC0000966,Deposit,19652.8,2021-09-02
TRX0002963,ACC0000644,Payment,30270.7,2023-11-30
TRX0002964,ACC0000982,Transfer,30625.0,2022-02-19
TRX0002965,ACC0001927,Withdrawal,21710.7,2022-01-15
TRX0002966,ACC0001986,Payment,10062.32,2021-02-12
TRX0002967,ACC0000081,Deposit,9764.85,2021-06-30
TRX0002968,ACC0002441,Deposit,29249.82,2023-08-02
TRX0002969,ACC0001861,Deposit,43700.62,2024-10-26
TRX0002970,ACC0001658,Deposit,38332.18,2018-05-23
TRX0002971,ACC0001785,Payment,9256.97,2018-11-13
TRX0002972,ACC0002433,Payment,13833.38,2021-02-04
TRX0002973,ACC0000166,Withdrawal,2661.95,2019-11-25
TRX0002974,ACC0001252,Transfer,7160.66,2022-04-18
TRX0002975,ACC0001277,Transfer,34981.97,2022-05-08
TRX0002976,ACC0001322,Payment,46501.37,2024-06-11
TRX0002977,ACC0000780,Withdrawal,35198.21,2024-03-23
TRX0002978,ACC0002380,Withdrawal,13893.07,2024-01-09
TRX0002979,ACC0000357,Payment,47227.97,2018-05-21
TRX0002980,ACC0001430,Transfer,9612.4,2023-12-12
TRX0002981,ACC0002094,Payment,14504.84,2019-10-11
TRX0002982,ACC0002517,Deposit,45744.45,2021-11-12
TRX0002983,ACC0001560,Payment,35845.85,2024-06-09
TRX0002984,ACC0002410,Deposit,20242.13,2018-07-01
TRX0002985,ACC0001337,Payment,3630.01,2024-08-07
TRX0002986,ACC0001827,Transfer,8858.16,2021-12-13
TRX0002987,ACC0002665,Withdrawal,14891.0,2021-03-08
TRX0002988,ACC0001767,Withdrawal,42099.06,2019-02-12
TRX0002989,ACC0000964,Transfer,49183.84,2024-12-26
TRX0002990,ACC0001233,Payment,36272.12,2024-03-09
TRX0002991,ACC0001941,Payment,9188.25,2020-10-17
TRX0002992,ACC0000964,Withdrawal,40615.06,2018-10-17
TRX0002993,ACC0002512,Transfer,5865.53,2023-04-12
TRX0002994,ACC0000960,Transfer,32896.37,2020-11-11
TRX0002995,ACC0000944,Withdrawal,11406.61,2024-05-22
TRX0002996,ACC0001897,Withdrawal,20716.68,2023-05-10
TRX0002997,ACC0001202,Transfer,4297.33,2021-06-27
TRX0002998,ACC0000583,Deposit,17865.94,2021-01-26
TRX0002999,ACC0000670,Transfer,32042.63,2020-10-22
TRX0003000,ACC0000085,Withdrawal,29452.0,2022-02-16
